Finger,Stage,Level,Bend,Cols1,Rows1,SG1_0,SG1_1,SG1_2,SG1_3,Cols2,Rows2,SG2_0,SG2_1,SG2_2,SG2_3,Cols3,Rows3,SG3_0,SG3_1,SG3_2,SG3_3,Cols4,Rows4,SG4_0,SG4_1,SG4_2,SG4_3
2,2,2,true,1,0,1.0037879,0.96245736,1.0,1.0594406,1,2,0.85971224,0.9190141,0.8819672,0.9315069,3,1,0.98490566,1.066202,1.0160772,1.0472727,3,3,0.9381443,0.9413681,0.9662162,1.0675676
2,3,1,false,1,0,0.9848485,0.92491466,1.0136518,0.9755245,1,2,0.84532374,0.87676054,0.84918034,0.9041096,3,1,1.0867925,1.1289198,1.0771704,1.0654546,3,3,0.95532644,0.9446254,0.9831081,1.070946
2,3,1,true,1,0,1.030303,0.90784985,1.0682594,0.94055945,1,2,0.8489209,0.8415493,0.87213117,0.8767123,3,1,0.9698113,1.108014,1.0546623,1.0618181,3,3,0.96219933,0.9413681,0.9831081,1.0675676
2,4,0,false,1,0,0.9810606,0.88395905,1.0409557,0.9195804,1,2,0.85251796,0.89788735,0.8622951,0.9143836,3,1,0.9622642,1.0627178,0.9903537,1.0436363,3,3,0.9415808,0.9055375,0.9662162,1.0506756
2,4,0,true,1,0,1.030303,0.9658703,1.0409557,1.0734266,1,2,0.85971224,0.9119718,0.87540984,0.91780823,3,1,1.0150943,1.1114982,1.0578778,1.0618181,3,3,0.95189005,0.95114005,0.9797297,1.0743244
2,5,2,false,1,0,1.0227273,0.8634812,1.0273037,0.9230769,1,2,0.8884892,0.9049296,0.90163934,0.90753424,3,1,0.9320755,1.0139372,0.9903537,1.0254545,3,3,0.9243986,0.8762215,0.9459459,1.0236486
2,5,2,true,1,0,1.0,0.94880545,0.9897611,1.0314685,1,2,0.8489209,0.9119718,0.8786885,0.91780823,3,1,1.0037736,1.0731708,1.0353698,1.0581818,3,3,0.94501716,0.9446254,0.9763514,1.070946
3,1,0,false,1,0,0.97727275,0.8976109,1.0273037,0.91608393,1,2,0.85251796,0.90140843,0.8590164,0.9212329,3,1,0.9773585,1.087108,1.0160772,1.0618181,3,3,0.9415808,0.9153094,0.972973,1.054054
3,1,1,false,1,0,0.9962121,0.87030715,1.0307168,0.8986014,1,2,0.86690646,0.8943662,0.8885246,0.9041096,3,1,0.954717,1.1707317,1.022508,1.1018182,3,3,0.94501716,0.97068405,0.9763514,1.081081
3,1,2,false,1,0,0.9318182,0.82935154,0.9692833,0.86013985,1,2,0.8201439,0.8309859,0.8360656,0.8630137,3,1,1.0339622,1.1463414,1.0578778,1.0654546,3,3,0.9381443,0.9478827,0.972973,1.0506756
