Finger,Stage,Level,Bend,Cols1,Rows1,SG1_0,SG1_1,SG1_2,SG1_3,Cols2,Rows2,SG2_0,SG2_1,SG2_2,SG2_3,Cols3,Rows3,SG3_0,SG3_1,SG3_2,SG3_3,Cols4,Rows4,SG4_0,SG4_1,SG4_2,SG4_3
2,3,1,false,1,0,0.8076923,0.9194631,0.7883959,0.8925926,1,2,0.9299363,0.8290909,0.89788735,0.9142857,3,1,1.183391,0.71477664,1.1736112,0.82191783,3,3,1.0555556,0.94276094,1.0130719,0.9433333
2,3,1,true,1,0,0.91346157,0.852349,0.7986348,0.9,1,2,0.92038214,0.8290909,0.87323946,0.9238095,3,1,1.384083,0.6666667,1.2916666,0.78424656,3,3,1.0555556,0.93602693,1.0196079,0.95
2,4,0,false,1,0,0.849359,0.94630873,0.85324234,0.95555556,1,2,0.94585985,0.9745455,0.9612676,0.9809524,3,1,0.9757785,0.96907216,0.9722222,0.97602737,3,3,1.0216049,1.0,0.96732026,0.96
2,4,0,true,1,0,0.9326923,0.88255036,0.90784985,0.94814813,1,2,0.9426752,0.9709091,0.9366197,0.9873016,3,1,1.1418685,0.97938144,1.125,0.9691781,3,3,1.0432099,1.010101,0.996732,0.9766667
2,5,2,false,1,0,0.8397436,0.8691275,0.8737201,0.9,1,2,0.94585985,0.93454546,0.9119718,0.94920635,3,1,0.899654,0.7697595,0.9236111,0.8458904,3,3,0.99382716,0.96633,0.95424837,0.93333334
2,5,2,true,1,0,0.90705127,0.88255036,0.887372,0.91851854,1,2,0.933121,0.94545454,0.9330986,0.96825397,3,1,0.9965398,0.8453608,0.9965278,0.89041096,3,3,1.0154321,1.003367,0.97712415,0.98333335
3,1,0,false,1,0,0.8397436,0.9328859,0.84641635,0.93703705,1,2,0.933121,0.97818184,0.95422536,0.96507937,3,1,0.9515571,0.9828179,0.9618056,0.9828767,3,3,1.0123457,1.006734,0.9575163,0.97
3,1,1,false,1,0,0.8301282,0.8993289,0.83959043,0.91851854,1,2,0.933121,0.94545454,0.9366197,0.94920635,3,1,0.97923875,0.91065294,1.0,0.93835616,3,3,1.0185186,0.993266,0.9705882,0.96
3,1,2,false,1,0,0.8333333,0.8724832,0.8327645,0.8962963,1,2,0.9522293,0.89454544,0.95422536,0.9111111,3,1,1.0380623,0.94501716,0.9895833,0.8835617,3,3,1.0246913,1.023569,0.99019605,0.96666664
3,2,0,true,1,0,0.8269231,0.9362416,0.8122867,0.94814813,1,2,0.93949044,0.95272726,0.9471831,0.95873016,3,1,1.0103806,0.72852236,0.9479167,0.8458904,3,3,1.0061729,1.016835,0.9705882,0.99
3,2,1,true,1,0,0.8557692,0.9295302,0.8327645,0.9444444,1,2,0.93949044,0.9490909,0.94014084,0.96190476,3,1,1.1487889,0.65292096,1.1215278,0.8184931,3,3,1.0092592,1.016835,0.97712415,0.99
3,2,2,true,1,0,0.8974359,0.8557047,0.8259386,0.9222222,1,2,0.9490446,0.90181816,0.94014084,0.93015873,3,1,1.1038063,0.8281787,0.9583333,0.7979452,3,3,1.0216049,1.016835,0.99346405,0.99
3,3,1,false,1,0,0.875,0.88255036,0.85324234,0.91481483,1,2,0.9299363,0.96,0.9190141,0.9809524,3,1,1.0069205,0.8969072,1.0243056,0.9143836,3,3,1.0277778,1.0,0.9705882,0.98333335
3,3,1,true,1,0,0.94871795,0.8993289,0.87713313,0.95185184,1,2,0.933121,0.97818184,0.91549295,1.0031747,3,1,1.217993,0.604811,1.15625,0.8287671,3,3,1.0277778,1.013468,0.98039216,0.99666667
3,4,0,false,1,0,0.86217946,0.942953,0.8634812,0.94814813,1,2,0.93949044,1.0072727,0.94014084,1.0063492,3,1,0.9653979,0.90034366,0.9479167,0.94863015,3,3,1.0339506,1.006734,0.95424837,0.9766667
